Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
237694,2020-03-16T20:05:33+00:00,Either he or Ivanka. He doesn’t care about anyone else. https://t.co/QLijiZ00eV,1239643992104538112,"Bernie “Forget the Alamo, Remember Jan6” Cicirello",0,0,0,0,"Chicago, IL",,1534,939,0,either ivanka ’ care anyone else,either he or ivanka he doesn ’ t car about anyon els,[]
140136,2020-03-10T14:52:04+00:00,"I can’t wait to move back to Florida, fuck this",1237390771868692480,ASHCAT,0,0,7,1,"Chicago, IL",,729,366,0,’ wait move back florida fuck,i can ’ t wait to mov back to florida fuck thi,[]
174985,2020-03-12T14:04:21+00:00,@deadKoRnbread Yeah would not be surprised at all,1238103538561167361,Nate,0,0,0,0,"Chicago, IL",,2084,1977,0,deadkornbread yeah would surprised,deadkornbread yeah would not be surprised at all,[]
437331,2020-03-27T04:39:18+00:00,Got this earlier this evening while headed into the city.  It’s no joke people! @ Andersonville https://t.co/Z0hEIecDeW,1243397160487358466,Michael,0,0,0,0,"Chicago, IL",,13,81,0,got earlier evening headed city ’ joke people andersonville,got thi earlier thi even whil headed into the city it ’ s no jok peopl andersonvill,[]
111555,2020-03-08T15:20:17+00:00,Both of my cuzzin locked up together I know they buggin up in that bitch 😭😭,1236673099694624769,Buda 🉑,0,0,0,0,"Chicago, IL",,439,184,0,cuzzin locked together know buggin bitch 😭😭,both of my cuzzin locked up together i know they buggin up in that bitch 😭😭,"['loudly_crying_face', 'loudly_crying_face']"
437714,2020-03-27T04:07:39+00:00,"Definitely waited too long. Once a soft sour, now it’s a peach lager. Nothing More. Possibly the lightest saison on earth? - Drinking an 2023m2 by @halfacrebeer @ Rad's Pad  — https://t.co/roU5LjWuXs",1243389192320647174,Adam Franklin,0,0,0,0,"Chicago, IL",,879,556,0,definitely waited long soft sour ’ peach lager nothing possibly lightest saison earth drinking 2023m2 halfacrebeer rads pad —,definitely waited too long onc a soft sour now it ’ s a peach lager noth mor possibly the lightest saison on earth drink an 2023m2 by halfacrebeer rad pad —,[]
290195,2020-03-19T21:23:58+00:00,"@VazquezMuniz Inclusive, los decesos han sido sobre 60 años en USA y aquí... Por esa razón le están pidiendo a los milenios donar sangre..",1240750886751735809,Heiwa yo ai,0,0,0,0,"Forest View, IL",,531,744,0,vazquezmuniz inclusive los decesos han sido sobre 60 años en usa aquí por esa razón le están pidiendo los milenios donar sangre,vazquezmuniz inclusiv los deceso han sido sobr 60 año en usa y aquí por esa razón le están pidiendo a los milenio donar sangr,[]
192784,2020-03-13T15:36:24+00:00,Hola 👋 https://t.co/fwGKyN2UZV,1238489095053197318,Daniela B. Jerez,3,0,112,0,"Chicago, IL",,5167,743,0,hola 👋,hola 👋,['waving_hand']
428709,2020-03-27T19:46:56+00:00,I hear more sirens now than I have in the two years Ive lived in Chicago,1243625573173342210,Patty Macias,1,0,2,0,"Chicago, IL",,479,191,0,hear sirens two years ive lived chicago,i hear mor siren now than i hav in the two year ive lived in chicago,[]
5451,2020-03-01T17:20:10+00:00,@VicSpencer im tuning in to the LP this eve bro...SALUTE ✊🏿✊🏿,1234166551491817473,@bigsmokeltd,1,0,0,0,"Chicago, IL",,37,29,0,vicspencer im tuning lp eve brosalute ✊🏿✊🏿,vicspencer im tun in to the lp thi eve brosalut ✊🏿✊🏿,"['raised_fist_dark_skin_tone', 'raised_fist_dark_skin_tone']"
