,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy
407362,2020-03-25T00:05:06+00:00,This show gives me so much joy 🤩 - finally catching up on episode 3 @HereticsKastis @SatanicTv 🖤 https://t.co/MJTY8NxE7V,1242603380230537220,Crampus 🤶🏼✨THE REAL CHUBBS PECKERTON 👑,0,1,9,0,"Chicago, IL",,754,380,1
408238,2020-03-26T23:09:29+00:00,"Welcoming three new Team Members to Lakeview Ashland Target &amp; thanking them for choosing our store!
Regardless of the situation, they are excited and ready to help all families discover the JOY of everyday life! 🎯
@TargetCatCole @Ingrid4980 https://t.co/enHrLXjR9w",1243314157971177473,Samantha Ramirez,1,0,23,1,"Chicago, IL",,106,121,1
410011,2020-03-26T21:30:01+00:00,"#AOTD- Day 86- Funkadelic- Funkadelic. Today has been the worst day of all of this so far. Started with hope, joy and Animal Crossing and slowly was filled with dread, anger and sadness. Funkadelic provided a little escape before heading back to the doldrums. https://t.co/j1krlMkzxd",1243289125509357571,Eddie Tsikretsis,0,0,0,0,"Chicago, IL",['AOTD'],80,580,1
410325,2020-03-26T21:11:52+00:00,Oh to be an Animal Crossing villager living a quaint and simple life where I find joy in the minutiae of the day,1243284560017788939,فاروق,0,0,3,0,"Chicago, IL",,522,144,1
412300,2020-03-26T19:17:34+00:00,First time trying NWAR (Belgian style Stout) from @whinerbeer and honestly they over delivered with a can of fuzzy joy that was unexpected but needed. If you live in Chicago they deliver! #beer #craftbeer #chicago… https://t.co/ILQBs7XQ9P,1243255792402223105,Tommy,0,0,1,0,"Chicago, IL","['beer', 'craftbeer', 'chicago']",1206,1235,1
412991,2020-03-26T18:35:37+00:00,@bbzee_ thanks zee! &amp; congrats on your bundle of joy. 💛💛,1243245235498614785,s.,0,0,0,0,"Chicago, IL",,848,700,1
413421,2020-03-26T18:11:12+00:00,#IAm #Joy!!! 🌈💜🌎💫 https://t.co/jQ256ydXyh,1243239092739063808,"PureEsperanza, NFP",0,1,5,0,"Chicago, IL","['IAm', 'Joy']",2782,2458,1
413438,2020-03-26T18:10:05+00:00,"Simple #Thankfulness in all our awareness &amp; daily mindfulness practices!

With windows full of flowers, profusely blooming, orchids, geraniums, amaryllis, Christmas cactus, &amp; tulips awaiting outdoors, we wish you #Joy &amp; #Love, Every day! 😘

#PureEsperanza 🌈💜🌎💫 https://t.co/iTjD314qW5",1243238811116744704,"PureEsperanza, NFP",0,1,2,0,"Chicago, IL","['Thankfulness', 'Joy', 'Love', 'PureEsperanza']",2782,2458,1
413520,2020-03-26T18:03:50+00:00,"Know this #Joy in the #Love of All you are and your Presence, your service, your BEing right here, right now, in this moment! 💥

#IAm Fulfilled
#PureEsperanza 🌈💜🌎💫 https://t.co/UVtu4QU2kd",1243237238806372353,"PureEsperanza, NFP",0,0,1,0,"Chicago, IL","['Joy', 'Love', 'IAm', 'PureEsperanza']",2782,2458,1
414109,2020-03-26T17:30:57+00:00,Lincecum was always a joy to watch from afar. It's nice to know that covering him would have been a treat as well. Love this from Baggs https://t.co/LeYl0H06Fq,1243228963226431493,Sahadev Sharma,0,1,0,0,"Evanston, IL",,36617,1168,1
414145,2020-03-26T17:28:43+00:00,"How have I never seen “Harold &amp; Maude” till now? The timing l was great, this loony movie is so full of joy and life.",1243228401709846530,Wookiee Boogie,0,0,2,0,"Chicago, IL",,1334,2609,1
414206,2020-03-26T17:25:14+00:00,Go Joy! That’s our Program Officer (bottom right photo) about to drop some knowledge! #FF2020 https://t.co/LX18FALWfD,1243227523841998856,Third Wave Fund,0,0,1,0,"Chicago, IL",['FF2020'],17316,2432,1
414331,2020-03-26T17:17:14+00:00,"Who needs to CHILL THE F*CK OUT?! 🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️
This constant barrage of bad news has got us all 🤯
❤️We created this Corona Care Package to share joy and calmness during this crazy time.   Ship to your friends in… https://t.co/dV0yUWe6pa",1243225510987038725,Steel Petal Press ®,0,0,0,0,"Chicago, IL",,824,583,1
414368,2020-03-26T17:15:28+00:00,The daily updates on IG from @alleycatcomics have been sparks of joy. Thank you!,1243225065895989253,Matt Peters,1,0,0,0,"Chicago, IL",,1141,3885,1
415595,2020-03-26T16:01:30+00:00,"Getting an email notification that my puzzle is getting delivered today was peak joy. 🧩🤩

It has come to this.",1243206452568825859,Nadine Nocero-Tye,2,0,7,0,"Chicago, IL",,1316,1120,1
416908,2020-03-26T14:40:40+00:00,Thanks Joy! I want to do one! https://t.co/B5ZloXs99l,1243186111083675649,DIXSON,1,0,0,0,"Chicago, IL",,3883,1792,1
418580,2020-03-26T11:59:33+00:00,"I walked around yesterday and took photos of neighbors on their porches. I stayed far away, but I want everyone to be able to remember their quarantine and spread some joy. These two are my favorite and they live… https://t.co/rNWspaznrl",1243145561584414721,Victoria C Photos,0,0,0,0,"Chicago, IL",,128,247,1
418724,2020-03-26T11:34:24+00:00,Been such a wild two weeks for Cameo. I couldn’t sleep because I was too excited to get back to work 🚀. Been absolutely amazing to see talent flocking to our platform and customers using Cameo to share love &amp; joy with their family/friends while social distancing keeps them apart,1243139235860959232,Steven Galanis,1,3,87,0,"Chicago, IL",,9762,2058,1
419276,2020-03-26T07:44:43+00:00,I feel my depression creepin back up on me.....nope I rebuke it in the name of Jesus. I refuse to let my joy be taken and mental be shaken 🙅🏾‍♀️🙏🏾,1243081431418646529,mercedes.,2,1,0,0,"Chicago, IL",,610,487,1
420151,2020-03-26T05:16:56+00:00,@thechocolate_sa @OjehDivine That girl no get joy at all 😂,1243044241703657473,Turbo 😈,1,0,0,0,"Chicago, IL",,510,457,1
420906,2020-03-26T04:15:40+00:00,"@NiallOfficial I know releasing an album now seems weird and unfortunate, but Heartbreak Weather is one of the few things bringing my friends and I some fresh joy lately. So thank you! ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️",1243028822657773569,"Whorechata, MPH",0,0,2,0,"Chicago, IL",,178,429,1
421796,2020-03-26T03:17:50+00:00,The joy in her eyes when she saw her father❤️❤️❤️❤️ Awwwwn,1243014269186293766,‘Lamiposi🌸,0,0,1,0,"Chicago, IL",,210,270,1
421835,2020-03-26T03:14:10+00:00,I kind of feel bad for Ewing seeing another Knicks team get washed by the Bulls. I feel no joy in seeing him not win. #BullsRewind,1243013347060207621,follow @WeekendatGabes,0,0,1,0,"Chicago, IL",['BullsRewind'],2904,4936,1
422420,2020-03-26T02:35:05+00:00,"Because we all need a little more joy right now. Tim, the new social media guy at #HashtagTheCowboy is fantastic! He’s giving a great tour of his closed museum, and showing us all it has to offer. Thanks Tim! #BitOfJoy https://t.co/VQm91tccCa",1243003512772087809,Andrew Ford,1,0,2,0,"Chicago, IL","['HashtagTheCowboy', 'BitOfJoy']",87,274,1
422676,2020-03-26T02:19:49+00:00,The people in my neighborhood injected some joy into the atmosphere tonight https://t.co/a4L4Zmm7c0,1242999670093250561,Tyler,4,0,14,0,"Chicago, IL",,5291,962,1
425225,2020-03-27T23:36:38+00:00,@FatherBradZ Praying for everyone! When the day comes it will be filled with abundance of joy!,1243683379649880066,Fr. Peter Wojcik,0,0,8,0,"Chicago, IL",,4967,611,1
425263,2020-03-27T23:34:27+00:00,"For as painful as this is for our men, I know they will use this delay as an opportunity to continue to widen their hearts for ministry to God’s people. The amount of joy that will permeate our Church when we come together for this will be the needed needed balm of healing. https://t.co/fVozUPQFpF",1243682828237385728,Fr. Bradley Zamora,1,0,11,0,"Chicago, IL",,1239,376,1
428143,2020-03-27T20:23:22+00:00,@LisaFrustaci You always  bring FRY joy! 🙂,1243634742601437186,HarryEFrySchool,0,0,7,0,"Palos Heights, IL",,264,79,1
430376,2020-03-27T18:03:46+00:00,Week 3 of Chemo complete baby!!!!!!!! This should be it!!!! That should do it 😭 omg I’m so grateful man I’m just crying all type of tears of joy dude like wow. Thank you for your prayers EVERYBODY they meant so much and they are working 😢❤️,1243599607743029248,ℳ,10,1,74,1,"Chicago, IL",,2676,1542,1
430527,2020-03-27T17:53:40+00:00,I’m so tired of eating I don’t not find joy in it at all unless it’s authentic tacos literally get that future shit out of my face please,1243597069559959555,devin byrd 🦉,0,0,2,0,"Chicago, IL",,915,668,1
431297,2020-03-27T17:05:10+00:00,"So much joy! So many happy tears. Lilly has found her people. In the midst of isolation and senior year loss, she’s found her new home. She’s an Illini. Just like dear ol’ Dad. Her dream school changed mid college… https://t.co/TQRaNolf2D",1243584862306611202,Debi Lilly,0,0,1,0,"Chicago, IL",,5065,4741,1
431862,2020-03-27T16:27:14+00:00,@1SAUNEY It’s amazing g took some shrooms and tears of joy came during the trip,1243575313998716930,Wildlife Willy,1,1,2,0,"Chicago, IL",,596,224,1
433089,2020-03-27T15:14:13+00:00,"@d_holli Pre-apocalypse: New Order “Ceremony”

Apocalypse: Joy Division “Disorder”",1243556940879405069,Andrea Faye Hart,0,0,0,0,"Chicago, IL",,3392,3124,1
433153,2020-03-27T15:09:39+00:00,"Theory 3:

Similar to theory 2, but perhaps Barney is the only real person that exists and all the children are personalities of _his_ imagination. If so, he gets some strange joy out of being manifested by the characters of his own mind. https://t.co/kxumAnzw2a",1243555792168595456,John Koht,1,0,0,0,"Chicago, IL",,824,1463,1
433781,2020-03-27T14:23:11+00:00,Yay for collaboration w/ @itscalledcactus! This app is perfect for self-reflection in these crazy times &amp; seeing our names brings joy in this era of uncertainties. Check out Catcus. Listen to @Women_KnowIT! Our latest pod was about WFH. It’ll help a lot of people! #womenintech https://t.co/Rm4F126FKt,1243544097702449159,Kelly Fumiko Weiss,0,0,2,0,"Chicago, IL",['womenintech'],429,776,1
435434,2020-03-27T11:03:07+00:00,Umm.. new episodes of #Ozarkseason3 released today and the joy it brings me is unparalleled! Thanks @netflix!,1243493748224528384,kassential,0,0,0,0,"Chicago, IL",['Ozarkseason3'],142,257,1
437863,2020-03-27T03:57:24+00:00,"@aceemmer No problem. It’s a difficult day not to have a physical opening day. Fans, food, beers, umpires saying play ball. Mascots and the pure excitement and joy of every fan.",1243386612605575168,Audrey ☕️,0,0,1,0,"Chicago, IL",,1098,1308,1
437914,2020-03-27T03:54:24+00:00,"2. Would love your continued prayer for protection from this virus for them, us (I have asthma), our three year old and the family helping us. These are very scary times but we don’t want to live in fear. Instead be proactive in our cautiousness and receive the joy of I &amp; R!",1243385858058645511,Jen Gillan,0,0,13,0,"Evanston, IL",,379,1681,1
440023,2020-03-27T01:53:17+00:00,Lost track of what day it is. Walked by a guy smoking a cig and it smelled like a casino. 1/2 a second of pure joy.,1243355380119453696,QuisHines10,1,0,9,0,"Chicago, IL",,653,611,1
442022,2020-03-27T00:03:40+00:00,"Because we all need a little more joy right now. I think I got a little dust in my eye. #BitOfJoy 
h/t @everywhereist https://t.co/9WEBP3JX11",1243327793850613763,Andrew Ford,0,0,3,0,"Chicago, IL",['BitOfJoy'],87,274,1
442078,2020-03-27T00:00:10+00:00,@Lilywhite_Rose Thank you for sharing. Joy,1243326913499869184,Jeffrey Huddleston,0,0,0,0,"Chicago, IL",,45,373,1
442486,2020-03-28T23:35:05+00:00,I love hosting birthday parties 🎂 for my friends 🥳 it's something that brings me a lot of joy (that also brings them joy 😁) Got these birthday door banners from @doorfoto for when #socialdistancing comes to an end 🛑… https://t.co/Iht6oOc9pY,1244045376782512135,Start Your Blog Business,0,0,1,0,"Chicago, IL",['socialdistancing'],9360,8064,1
442881,2020-03-28T23:08:53+00:00,Rest in power John Callahan! You brought so much joy to AMC viewers! https://t.co/G1gDuW2qJi,1244038783386947598,Jennifer Montague,0,0,0,0,"Chicago, IL",,537,1100,1
443455,2020-03-28T22:26:16+00:00,"Favorite movies of 1993:

10. Philadelphia 
9. Groundhog Day 
8. Jurassic Park
7. Dragon: The Bruce Lee Story 
6. Menace II Society 
5. Short Cuts
4. The Joy Luck Club 
3. The Fugitive 
2. Carlito’s Way

1. Dazed and Confused 
1. What’s Love Got To Do With It?

Be safe everyone",1244028055984750592,Vinny At The Movies,0,0,0,0,"Chicago, IL",,726,4973,1
443663,2020-03-28T22:12:02+00:00,I hope my student was as excited about getting my letter as I was getting hers!#d45yorkcenter #joy https://t.co/GawgVt5c7F,1244024475185754113,Susie Scott,0,1,11,0,"River Forest, IL","['d45yorkcenter', 'joy']",66,61,1
443692,2020-03-28T22:09:56+00:00,Today is @WIURockyTHON ‘s BIGGEST day of the year!! Today we virtually live out the event that brings so much love and joy to the people involved! Please consider donating ANY AMOUNT of money to the cause! Venmo: Marc-Ramirez-12 https://t.co/XWvIeTaxas,1244023946892021760,Ramirez,0,0,6,0,"Chicago, IL",,514,617,1
444509,2020-03-28T21:12:58+00:00,"@drunkmonkeyshow Today I got to sing with some friends through a livestream. Not quite the same as in person, but was still soul-restoring. ❤️🎶

Hope you get to do something that brings you joy today!!",1244009611478392832,Sarah van der Ploeg,1,0,1,0,"Chicago, IL",,1725,4324,1
445602,2020-03-28T20:04:56+00:00,"@datfoosaul @Avelarsitoo I’ll just decorate my xmas tree with a picture of AOC at the top instead of the customary star. Keep your hands off my christmas joy, you animals.",1243992487963787266,Kevin,1,0,1,0,"Chicago, IL",,120,267,1
446046,2020-03-28T19:37:46+00:00,"I’ve never been the photographer to get into self portraits, never been my thing. Connecting with other humans and documenting them brings me so much joy.",1243985655207690243,Felton Kizer,1,0,0,0,"Chicago, IL",,1562,789,1
448191,2020-03-28T17:30:02+00:00,I’m not the biggest Harry Potter fan but it does bring me joy cause it always reminds me of the good times I shared with my mom ❤️ Even after she passed away I continued to buy myself the rest of the collection just for her.,1243953509642506242,👅 Memo Ortega,0,0,1,0,"Chicago, IL",,889,57,1
448514,2020-03-28T17:10:56+00:00,"@dodo A joy to watch.  What a warm, kind human being this man is.  Does anyone know what shelter this is?",1243948700835160067,Cherie,1,0,6,0,"Chicago, IL",,186,357,1
452533,2020-03-28T09:05:38+00:00,"@lewnitedstates If you are bored, dive into lesbians Twitter and enjoy some of their joy and devotion to the film and stars...it's a beautiful thing",1243826570592243712,Bruce le parisien ute fan,0,0,0,0,"Chicago, IL",,1366,4270,1
453633,2020-03-28T05:23:21+00:00,@NDmbb @marchmadness @pconnaughton Thanks @pconnaughton and Jerian for teaching this guy about leadership and teamwork and the joy (acc final) and heartbreak (elite 8) of sports. It was a great weekend https://t.co/K5S6w6QrLi,1243770630387924992,Bill Smith,0,0,0,0,"Chicago, IL",,182,560,1
454038,2020-03-28T04:43:45+00:00,"Smells like a sack of almonds, tastes like liquid joy. 🥥 🍫 (almond emoji ) - Drinking an Imperial Coconut Almond Jones Dog by @PipeworksBrewin @ The Black Lodge  — https://t.co/9VmL8aFHp3",1243760667213127685,🍁 Eternally Autumnal 🍂,0,0,0,0,"Chicago, IL",,455,2619,1
454845,2020-03-28T03:40:32+00:00,@hojpg2 You are a joy ! ♥️,1243744757538529280,فاروق,1,0,3,0,"Chicago, IL",,522,144,1
456545,2020-03-28T01:48:29+00:00,"Because we all need a little more joy right now. Some days though, it’s harder to find the joy.
I knew someone who loved sailing on the Schooner Mary Day more than just about anything, and it brought her great, great joy. So today, I share her joy with you. #BitOfJoy https://t.co/084QoCHGmA",1243716560289742849,Andrew Ford,0,1,2,0,"Chicago, IL",['BitOfJoy'],87,274,1
456818,2020-03-28T01:30:58+00:00,"@PaulWHankins @lilyehirsch @alyankovic Thank you sir I don't that very often as first my cat cannot speak human and second my parents always focus on what I'm doing wrong, being 
neuro-atypical, it's nice to know that what I am doing is at least bring people Joy.",1243712151983919105,Ashleigh G. 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇸,0,0,0,0,"Chicago, IL",,244,712,1
457094,2020-03-28T01:15:10+00:00,I'm glad I waited for a pandemic to watch this. It is putting me in touch with pure joy.,1243708173569142788,I like dry turkey and I cannot lie,1,0,3,0,"Chicago, IL",,225,827,1
458383,2020-03-29T23:53:28+00:00,"i’ve got beauty for ashes
&amp; i’ve got joy for mourning
&amp; i’ve got praise for heaviness
Love is a miracle",1244412389539405829,naira 🇳🇬❄️,0,0,0,0,"Chicago, IL",,2611,760,1
459257,2020-03-29T23:00:22+00:00,Quavo said he would eat a nigga ass like a almond joy and we all kindve just looked the other way and acted like it ain’t happen,1244399026646257666,41🥇 🤘🏿☔️🌐🏕🎭,3,8,21,1,"Chicago, IL",,1884,934,1
459269,2020-03-29T22:59:37+00:00,I’m about to make some chorizo because that sparks joy in me.,1244398836988207106,✌🏽 Black Lives Matter ✌🏽,1,0,1,0,"Chicago, IL",,1000,873,1
460462,2020-03-29T21:37:07+00:00,"6 bands 6 tags
Fleetwood Mac
SquirrelNutZippers
Son House
Joy Division 
Warpaint 
The Velvet Underground  
@ciaomichaella @AmandaLJ12 @bharrell727 @CreepynCuteShop @skyfallcarol @joshuagates https://t.co/UtuSclCblS",1244378077074989056,🖤☠☕️Jen☕️☠🖤,0,0,1,0,"Chicago, IL",,755,1150,1
460614,2020-03-29T21:24:45+00:00,"@aivilomj I feel you completely - we all do. Postponed weddings, concerts cancelled - anything that could bring joy in gatherings is all gone. It’s a very sad &amp; difficult time to say the least.",1244374962162540544,Anita Skarupinski,0,0,0,0,"Bridgeview, IL",,3000,4065,1
460780,2020-03-29T21:11:44+00:00,I woulda beat the fuck outta these old white bitches with JOY do you hear me?!? https://t.co/7cw6oIlO0P,1244371686889345024,Terryroxx,0,0,4,0,"Chicago, IL",,1365,1178,1
461530,2020-03-29T20:19:58+00:00,I removed the tweet cause YOU AINT FINNA STEAL MY JOY. My ancestors told me I was gonna be okay. BUH BYE,1244358660165435392,Susie Carmichael’s Juicy Auntie,0,0,1,0,"Chicago, IL",,722,1413,1
462181,2020-03-29T19:33:31+00:00,"And our new king size bed from a very generous friend is set up. It was a wedding gift, and I may cry tears of joy and release of some anxiety when I go to bed tonight.",1244346969931333633,elmtree 🏳️‍🌈,1,0,3,0,"Chicago, IL",,787,935,1
462249,2020-03-29T19:27:51+00:00,Tapping into joy and what makes you feel inspired in your home is so important in times like these. One of the things that's kept us going these last 42 years is seeing the thrill on so many of your faces when… https://t.co/HmcpKR4czj,1244345544547467265,ArtistsFrameService,0,1,1,0,"Chicago, IL",,444,194,1
464185,2020-03-29T17:27:13+00:00,Peace. Blessings. Prosperity. Joy. Abundance. Love. Grateful. Grace. Mercy. #SundayMorning https://t.co/JOiDPFFyqL,1244315185508212740,Kye-Anne PhD 2B,0,1,2,0,"Chicago, IL",['SundayMorning'],445,559,1
464622,2020-03-29T17:00:09+00:00,@courtney883 I’m sorry you feel that way. It brings me so much joy that it’s hard hearing someone objectively dislikes it 😢,1244308376185704450,Jobin,0,0,0,0,"Western Springs, IL",,467,1609,1
465183,2020-03-29T16:27:39+00:00,"“Find ways to make a little joy,” @NYGovCuomo, being the leader we need right now. Thank you 🙏🏾👏🏽👏🏽",1244300197749981184,Anita Bose,2,0,7,0,"Chicago, IL",,585,1388,1
465734,2020-03-29T15:52:58+00:00,"I hope you all are meditating🧘‍♂️ and focusing your attention to all the wonderful things that bring you joy💋🤍

#repost babeandbeauty 

#babeandbeauty #esthetician #estheticanblogger… https://t.co/blZN68neu1",1244291468279214082,Allure Beauty Lounge,0,0,0,0,"Chicago, IL","['repost', 'babeandbeauty', 'esthetician', 'estheticanblogger']",304,655,1
466414,2020-03-29T15:03:01+00:00,You cut. We donate. Just tag #MyQuarantineCut and we’ll donate $10 to @DWC_BringJoy to bring #joy to children battling #cancer. https://t.co/LCSoPEZefn,1244278898000625666,Scott Kramer,0,1,4,1,"Chicago, IL","['MyQuarantineCut', 'joy', 'cancer']",193,110,1
466517,2020-03-29T14:55:01+00:00,Another excuse to post a video in a cape... Because... JOY! https://t.co/DVrWG6mO1T https://t.co/2vBMyah2My,1244276885267283968,KizzyPhD,3,1,29,1,"Chicago, IL",,151716,718,1
466721,2020-03-29T14:38:25+00:00,Just want to say good morning to my Twitter Fam. I hope you’re all safe out there and what a joy it has been talking back-and-forth with you guys during this epidemic. Just want to thank you all whether we agree or disagree you guys are the best. 🙏🙏,1244272705161121794,Mario Arencibia,2,0,4,0,"Elmhurst, IL",,470,693,1
467196,2020-03-29T13:51:16+00:00,"Love is all around us 🐾❤️. Thank you @SheratonChicago for lighting up our Lakeshore East neighborhood with a little joy last night! #CassiusClaySutherland @ Chicago, Illinois https://t.co/eHR1vIRQni",1244260840871772160,Radhika Goyal Sutherland,0,0,1,0,"Chicago, IL",['CassiusClaySutherland'],97,883,1
467705,2020-03-29T12:28:49+00:00,What a great listen today. How do we find #joy at a time like this? Listening on @WBEZ! https://t.co/O93EXO9yTO,1244240092467802114,James Juliano,0,0,0,0,"Chicago, IL",['joy'],1680,2412,1
467902,2020-03-29T11:30:34+00:00,@MargaretKonwin1 I had way too much joy watching that damn stupid show.,1244225431135535105,Sean Ely,0,0,0,0,"Chicago, IL",,2378,346,1
468633,2020-03-29T06:59:50+00:00,@iaindwelch Your work is a joy to behold.,1244157299276595201,Cherie,0,0,0,0,"Chicago, IL",,186,357,1
468786,2020-03-29T06:34:21+00:00,"@Dreaoeverywhere They’re god awful for you, it’s literally a giant sugar bomb, but occasionally it’s a golden joy of elation. Haha",1244150888123502592,follow @WeekendatGabes,1,0,0,0,"Chicago, IL",,2904,4936,1
470150,2020-03-29T04:08:16+00:00,"Time to add some joy to your reading list! 😁📚

#booklovers #readinglist #QuarantineAndChill 
https://t.co/E9cJJYVFex",1244114123824209920,Alana | Course Charted ✈,1,2,11,0,"Chicago, IL","['booklovers', 'readinglist', 'QuarantineAndChill']",7500,206,1
470234,2020-03-29T04:00:35+00:00,"Because we all need a little more joy right now. We were supposed to be in NY this weekend celebrating @KatieKate31 birthday. Instead, we all got online, and had a virtual celebration! 🎉 Singing was an epic fail, but still fun to see so many there. #HappyBirthday #BitOfJoy",1244112189839073280,Andrew Ford,1,1,4,0,"Chicago, IL","['HappyBirthday', 'BitOfJoy']",87,274,1
471493,2020-03-29T02:30:48+00:00,"‘Emma’, a movie just released at home, is good, a Vin E Recommendation. Of course it’s adapted from the movie ‘Clueless’ :).  Anna Taylor-Joy and Mia Goth are outstanding! Remember their names!",1244089596423614465,Vinny At The Movies,0,0,0,0,"Chicago, IL",,726,4973,1
471917,2020-03-29T02:06:49+00:00,"Delivered books to my friends because I love sharing things that bring me joy with people I love. These people have been there for me when I needed it most and they don’t even know. So anyways, I love you bitches and shit. Happy Aries season🤎💕 https://t.co/kQMM0BfDs9",1244083561898086400,"victoria, thee shotgun shorty",0,2,4,0,"Chicago, IL",,361,760,1
473791,2020-03-29T00:06:23+00:00,"All the #freshflowers that were gracing my home the past few weeks #gaveuptheghost today. So much #beauty, so #ephemeral. So enjoyed and appreciated. #thankyou to you who honored me with such #joy. @ Chicago, Illinois https://t.co/W5uUGzAmNf",1244053254050324488,Barbara Payne,0,0,0,0,"Chicago, IL","['freshflowers', 'gaveuptheghost', 'beauty', 'ephemeral', 'thankyou', 'joy']",911,864,1
473990,2020-03-30T23:53:27+00:00,new 1975 song on friday... finally some joy in all of this https://t.co/dtssnbIvUY,1244774774997430273,jared ❤️‍🔥,0,1,11,0,"Chicago, IL",,25933,784,1
478066,2020-03-30T19:23:43+00:00,There are very few things in life that bring me as much joy as @SchittsCreek does.,1244706894910050305,Garrett,1,0,11,0,"Chicago, IL",,747,441,1
478451,2020-03-30T18:57:58+00:00,Don’t do that just do you love yourself heal any wounds you may have and you and your person will come to be. I met my person when I wasn’t even looking in the most unexpected place and now we are here anxiously waiting for our bundle of joy 100% happy that we waited. Since none,1244700413779206144,Nana,1,0,0,0,"Maywood, IL",,110,98,1
478468,2020-03-30T18:57:03+00:00,"My Pride and Joy... @ Chicago, Illinois https://t.co/gFS0obhxyu",1244700182387851265,ERIC EALEY,0,0,0,0,"Chicago, IL",,338,504,1
478843,2020-03-30T18:31:10+00:00,What a joy to hear on the radio. @BetteMidler https://t.co/ahR2gLIrcA,1244693666846904321,Doody Giuliani,0,0,0,0,"Chicago, IL",,1899,171,1
479119,2020-03-30T18:13:28+00:00,I have to confess that I cried tears of joy after today’s Cardio Dance Party class. Seeing all of your faces and feeling your energy somehow through the screens and airwaves (from as far away as London!) gave me hope… https://t.co/IreZJAlQXn,1244689212122828801,Stephanie,0,0,1,0,"Chicago, IL",,515,567,1
479358,2020-03-30T17:58:02+00:00,Bringing me joy*,1244685329216483334,Spookie Toni Whorison,0,0,0,0,"Chicago, IL",,740,996,1
479415,2020-03-30T17:53:28+00:00,"Things that have been making me joy lately: candles, ice cream, showing gratitude, tea, watching y’all do the tik tock.",1244684182196027395,Spookie Toni Whorison,2,0,3,0,"Chicago, IL",,740,996,1
479583,2020-03-30T17:42:25+00:00,Joy https://t.co/9l2flS9rFV,1244681399690579970,Andrea Faye Hart,0,0,3,0,"Chicago, IL",,3392,3124,1
479870,2020-03-30T17:23:13+00:00,@FlaLesWatamelon @halcyon_vibes it’s the only thing bringing me joy 😭,1244676569714642945,ry,0,0,1,0,"Chicago, IL",,4852,633,1
480086,2020-03-30T17:10:03+00:00,This gives me joy. https://t.co/98hAVie7oR,1244673253811068934,melissa jacobsen,1,0,0,0,"Chicago, IL",,667,476,1
481464,2020-03-30T15:34:46+00:00,"@NativeAmWisdom @Shaman_Rising So much #Love!
So much #Joy!
#IAm 🌈💜🌎💫",1244649274748608514,"PureEsperanza, NFP",0,0,1,0,"Chicago, IL","['Love', 'Joy', 'IAm']",2782,2458,1
481660,2020-03-30T15:21:33+00:00,"@RationalYogi Infinite resources!...as simple as a breath, feeling &amp; Being #Thankful, looking upon the blue sky, a flower, letting Sun energy fuse with you, just so much #Love.
#Joy-Full hearts! 🌈💜🌎💫",1244645947860234241,"PureEsperanza, NFP",0,0,0,0,"Chicago, IL","['Thankful', 'Love', 'Joy']",2782,2458,1
481723,2020-03-30T15:17:25+00:00,"@TheSecretLawofA With You All🌈💜🌎💫 in #Joy!!!

#Consciousnessshift
#NewDay",1244644907928686592,"PureEsperanza, NFP",1,0,0,0,"Chicago, IL","['Joy', 'Consciousnessshift', 'NewDay']",2782,2458,1
482808,2020-03-30T13:46:15+00:00,@Andy @RadioAndySXM Wondering if you guys have thought about making the radio show available to nonsubscribers via Hulu or something like that so people who can’t afford satellite radio right now can have some joy.,1244621967107461121,Marc “Moose the DJ” Moder,1,0,7,0,"Chicago, IL",,1314,1359,1
483026,2020-03-30T13:25:23+00:00,But the sun is shining today. So let's at least get some joy out of that 💗💙⚾️ https://t.co/r22c4VaPFG,1244616715960541184,melissa jacobsen,0,0,0,0,"Chicago, IL",,667,476,1
483423,2020-03-30T12:43:21+00:00,"Common denominator ""HOPE"" @melanie_korach live poetry readings are a JOY!! Thank you @melanie_korach and Sidekick Daughter. You both are heroes!! https://t.co/bewd8qFSWK",1244606137972019205,John Johnson,3,3,15,0,"Chicago, IL",,488,1833,1
483474,2020-03-30T12:37:33+00:00,"Our Auxiliary Bishop Mar Joy Alappat celebrating Holy Qurbana via live stream from our #Chicago Cathedral 🙏🏾 With Bishop Mar Jacob, he dedicated the Qurbana to all those who’ve been impacted by the #coronavirus &amp; the #SyroMalabar faithful in the USA ✝️ #easterncatholic #catholic https://t.co/vfbCjpgN1e",1244604679398572032,St. Thomas SyroMalabar Catholic Diocese of Chicago,0,0,1,0,St. Thomas Syro Malabar Cathedral,"['Chicago', 'coronavirus', 'SyroMalabar', 'easterncatholic', 'catholic']",1141,57,1
483849,2020-03-30T11:24:45+00:00,Rise and shine! Hoping today greets you with the joy and enthusiasm required to be victorious in this day. We are another day closer! ✊🏾❤️,1244586356459872260,Damon,2,2,12,0,"Chicago, IL",,2560,4135,1
