,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
181445,2021-07-20T19:42:04+00:00,"معلومات شبه مؤكدة عن وجود حدث جلل في مصر خلال ايام .. و كيف اختطف السيسي رئيس تحرير الاهرام و ماذا فعل به و اين هو الآن ؟

ڤيديو | https://t.co/Yrkgqqnhw2 https://t.co/lCa7oO4m2L",1417570524713082886,Aly Hussin Mahdy,17,17,128,2,"[-87.848036, 41.708665]","Hickory Hills, IL",0,27001,237,0
74950,2021-07-09T23:20:17+00:00,#bilingualjournalist #MoreLatinosInNews,1413639173165232129,Rocio Villaseñor,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL","['bilingualjournalist', 'MoreLatinosInNews']",324,1718,0
72597,2021-07-08T03:11:34+00:00,@GypsyQueenLuv88 Why not?,1412972601329205252,Kenny,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,666,900,0
171602,2021-07-19T21:13:09+00:00,@ughs_bunny lmao oof,1417231056818909191,kate,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,129,474,0
20215,2021-07-02T00:28:19+00:00,"I mean this does seem like the next evolution of view modes

 https://t.co/2A8SotXlDv",1410757192614092802,Josh Birk,3,0,7,0,"[-87.940033, 41.644102]","Chicago, IL",0,6872,4053,0
241595,2021-07-26T21:37:31+00:00,I literally have zero intentions on paying back my student loans. Like that shit doesn’t even cross my mind lmfaooo. NAVIENT and Biden can kiss my ass.,1419773904411893772,bkny,0,23,56,0,"[-87.940033, 41.644102]","Chicago, IL",0,1814,578,0
213950,2021-07-23T18:58:02+00:00,@Chyannaro123 I luv it,1418646604815511558,kinglenard69,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,667,1155,0
170805,2021-07-19T22:43:28+00:00,Happy birthday AOD exchange 💕💘💘💘💕 https://t.co/4bx0HVmBpL,1417253786071019521,Official AOD,0,0,2,0,"[-87.62930755702347, 41.870886650023856]",Dearborn Park,0,58,625,0
7404,2021-07-01T04:39:26+00:00,Guess I’ll sleep,1410457996778426368,NIKE,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,219,175,0
262469,2021-07-28T19:38:30+00:00,@candymeteor @tweak62 @_987123879113 Ok but at least ten of them work… right?,1420468726600712193,princess mickey「ミッキー@DRS」,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1517,1123,0
110681,2021-07-12T12:29:21+00:00,My friend Peter and I made out like bandits @ End of Route 66 https://t.co/0XzhmtRYl8,1414562522439589888,Eric Bare,0,0,0,0,"[-87.62487668, 41.87848182]","Chicago, IL",0,235,7,0
28532,2021-07-03T00:35:34+00:00,@RegisteredDem @ReeInspired Thanks so much!☺️,1411121402866982913,Jennifer Montague,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,536,1098,0
